49	0	30246590987898880	0
49	0	30246348825563136	0
49	0	30246146408452098	0
49	0	30244298783985664	0
49	0	30210474544988161	0
49	0	30181301977882625	0
49	0	30176063334121472	0
49	0	30157554931736576	0
49	0	30157351658979328	0
49	0	30156851068805120	0
49	0	30156002150064128	0
49	0	30155380638097409	0
49	0	30154743644950528	0
49	0	30153276775202816	0
49	0	30152865200742400	0
49	0	30151817706864640	0
49	0	30149431982559232	0
49	0	30146572553555968	0
49	0	30144461279334400	0
49	0	30142762280034305	0
49	0	30140074897186816	0
49	0	30139688098463744	0
49	0	30138825997029376	0
49	0	30137005467762688	0
49	0	30136377295241218	0
49	0	30118516719886336	0
49	0	30115844503642112	0
49	0	30109553953607680	0
49	0	30105997502586881	0
49	0	30101596515868673	0
49	0	30100481678245889	0
49	0	30099508914298880	0
49	0	30093547512270848	0
49	0	30090919986339842	0
49	0	30090467454488576	0
49	0	30087830369734656	0
49	0	30083675009851393	0
49	0	30072411583946752	0
49	0	30063642690981888	0
49	0	30060440012726272	0
49	0	30059895126491136	0
49	0	30058840678465537	0
49	0	30053106599329793	0
49	0	30040681028263937	0
49	0	30037993280507906	0
49	0	30036177058795520	0
49	0	30032178775597056	0
49	0	30021228290904064	0
49	0	30014585582919680	0
49	0	30013772504498176	0
49	0	30011169838202880	0
49	0	30005593880133632	0
49	0	29992311538585601	0
49	0	29981490221682689	0
49	0	29971179301240833	0
49	0	29969536539164673	0
49	0	29965770087727104	0
49	0	29957866773282816	0
49	0	29955490628763648	0
49	0	29953690391547904	0
49	0	29946134940094464	0
49	0	29945635025199105	0
49	0	29940772564373505	0
49	0	29939095878762496	0
49	0	29938458067738625	0
49	0	29936285242101760	0
49	0	29934471260151808	0
49	0	29933456704151552	0
49	0	29930737146789889	0
49	0	29927858302357504	0
49	0	29922339378438144	0
49	0	29920448829460481	0
49	0	29910600687554561	0
49	0	29908590911295489	0
49	0	29903002357727233	0
49	0	29901984060407808	0
49	0	29900583221592066	0
49	0	29899574969638912	0
49	0	29891255580237824	0
49	0	29885619907854336	0
49	0	29882434786955265	0
49	0	29870900773916675	0
49	0	29864506452611073	0
49	0	29861815986954240	0
49	0	29859253145575424	0
49	0	29859128675401729	0
49	0	29849079261433856	0
49	0	29837367544123392	0
49	0	29831716021477376	0
49	0	29828397521707008	0
49	0	29822434702008320	0
49	0	29808846390173696	0
49	0	29805329264934912	0
49	0	29789180208877569	0
49	0	29769999937699840	0
49	0	29766401858215936	0
49	0	29748719242969088	0
49	0	29741373099868160	0
49	0	29732818183524354	0
49	0	29725732527669249	0
49	0	29717835919925248	0
49	0	29716354374307840	0
49	0	29713890090680320	0
49	0	29700089173778432	0
49	0	29698320335110144	0
49	0	29691725832257536	0
49	0	29685702992076800	0
49	0	29683427498262528	0
49	0	29681803295989761	0
49	0	29674021830262784	0
49	0	29666215077093376	0
49	0	29665577349947392	0
49	0	29658490565828608	0
49	0	29653370469879808	0
49	0	29642529309728768	0
49	0	29634570403975168	0
49	0	29630910282342401	0
49	0	29630308949168129	0
49	0	29628691466158080	0
49	0	29624224180076544	0
49	0	29619859289538561	0
49	0	29611404143108096	0
49	0	29608674968215552	0
49	0	29591491336740864	0
49	0	29587821169737728	0
49	0	29585992163794944	0
49	0	29581422595411968	0
49	0	29579633754112000	0
49	0	29570419807748096	0
49	0	29568926866210816	0
49	0	29561237964587008	0
49	0	29556235892166656	0
49	0	29554992209727490	0
49	0	29553000246677504	0
49	0	29547263772594178	0
49	0	29544467262341120	0
49	0	29540107971203072	0
49	0	29532652478398464	0
49	0	29523661006311425	0
49	0	29521146818863104	0
49	0	29520316547989504	0
49	0	29519587129171969	0
49	0	29519560214319104	0
49	0	29511342243192832	0
49	0	29506279982501888	0
49	0	29500970249486336	0
49	0	29483119413297153	0
49	0	29476010806222848	0
49	0	29470374601170944	0
49	0	29463621138391040	0
49	0	29462010437574656	0
49	0	29449643800657920	0
49	0	29440524268077056	0
49	0	29426693491920896	0
49	0	29424902402478080	0
49	0	29423166744961024	0
49	0	29415955956244480	0
49	0	29405606045552640	0
49	0	29394129750335488	0
49	0	29387683897802752	0
49	0	29381909976977408	0
49	0	29376233200422913	0
49	0	29370225547812864	0
49	0	29369713410703360	0
49	0	29359823946522624	0
49	0	29357347780435968	0
49	0	29338041961152512	0
49	0	29335774658830336	0
49	0	29327214214385664	0
49	0	29321697593131009	0
49	0	29311810158985216	0
49	0	29303232492732417	0
49	0	29300572217675776	0
49	0	29297574762520578	0
49	0	29290578835415040	0
49	0	29278728123064320	0
49	0	29272392194854912	0
49	0	29269423860752384	0
49	0	29267529713061888	0
49	0	29266794929717248	0
49	0	29266191893667840	0
49	0	29259956800724992	0
49	0	29241206470873088	0
49	0	29234376386543616	0
49	0	29228481770422272	0
49	0	29197240052482048	0
49	0	29178470613393408	0
49	0	29144848422404097	0
49	0	29144498294493184	0
49	0	29142303876583425	0
49	0	29116935333486592	0
49	0	29102571838775297	0
49	0	29102384466628608	0
49	0	29100796398280704	0
49	0	29090106375671808	0
49	0	29086212409008128	0
49	0	29074926807814144	0
49	0	29063403888705536	0
49	0	29062534837309440	0
49	0	29059954061082625	0
49	0	29042168182083584	0
49	0	29040441684918272	0
49	0	29038811535114240	0
49	0	29027906416017408	0
49	0	29027723569532928	0
49	0	29022949981818881	0
49	0	29017688512663552	0
49	0	29011081254928385	0
49	0	29010767625846784	0
49	0	28999454078009344	0
49	0	28990037999747072	0
49	0	28982485769527296	0
49	0	28970139625988096	0
49	0	28965839453560832	0
